S.No.,Area No.,Dept No.,Location,Jan ,Feb,Mar,Apr ,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Yearly Average,Year
39.0,IV,39,Cheriyan Nagar North / South,0.72925,0.6077500000000002,2.3125,0.6803333333333335,0.7133333333333329,0.7399999999999993,0.3763333333333332,-1.2806666666666664,0.2566666666666668,0.11000000000000032,-0.45599999999999996,-0.5370000000000004,4.712750000000001,2021
40.0,IV,40,Jeeva Nagar (North),1.6509999999999998,1.7082499999999996,1.23225,1.5513333333333335,1.6966666666666668,1.7600000000000002,1.7916666666666665,2.128,1.8866666666666672,1.4266666666666663,-1.2033333333333331,-0.09466666666666645,4.375416666666666,2021
41.0,IV,41,Vyasarpadi North / Kumarasamy Nagar North,0.7469999999999999,0.6812500000000004,-0.8642500000000002,0.8866666666666672,0.6499999999999999,1.1026666666666665,0.3823333333333334,1.154,0.3653333333333335,0.29000000000000004,-0.19866666666666655,-0.17266666666666675,2.93225,2021
42.0,IV,42,Korukkupet,1.61775,1.6050000000000004,3.06775,1.5630000000000002,1.6400000000000001,1.5733333333333337,1.5900000000000003,1.5813333333333328,1.3633333333333337,1.0066666666666664,-0.6493333333333333,0.32333333333333325,4.358583333333335,2021
43.0,IV,43,Tondiarpet,0.86375,0.8522500000000002,3.87225,0.6696666666666666,0.7433333333333332,0.6206666666666671,0.5790000000000002,5.473333333333333,0.4133333333333331,0.32333333333333325,-0.6453333333333331,0.6246666666666666,4.245333333333334,2021
46.0,IV,46,Vyasarpadi (South),0.6710000000000003,0.37575000000000003,0.5305,0.5463333333333331,0.41333333333333355,0.8136666666666663,0.4253333333333331,0.5053333333333332,0.21666666666666634,0.31333333333333346,-0.5653333333333335,0.08366666666666656,3.31775,2021
48.0,IV,48,Mottai Thottam,1.4429999999999996,1.2397500000000004,1.2182500000000003,1.2189999999999999,1.1133333333333333,1.2503333333333333,0.6600000000000006,0.934333333333333,0.42600000000000016,0.31233333333333313,-0.5266666666666664,0.19499999999999984,3.9189166666666666,2021
51.0,V,51,Narayana Garden / Old Washermenpet,2.7235,2.532,2.37775,2.0056666666666665,2.0199999999999996,2.0059999999999993,1.6853333333333333,1.838333333333333,1.386333333333333,1.2649999999999997,-2.0733333333333337,0.04233333333333311,5.871083333333334,2021
52.0,V,52,Meenakshiammanpet,2.9522500000000003,2.6414999999999997,2.575,2.078666666666666,2.003333333333334,1.8866666666666676,1.770666666666667,-0.5163333333333333,1.4749999999999996,1.2503333333333337,0.5473333333333334,0.7083333333333335,6.39375,2021
53.0,V,53,Basin Bridge,-8.007333333333332,6.475,-5.865,-7.690000000000001,-7.700000000000001,-7.6899999999999995,-8.11333333333333,-11.799999999999997,-7.550000000000001,-6.124999999999998,-7.149499999999998,-7.387499999999999,12.159666666666666,2021
54.0,V,54,Kondithope / Peddunaickenpet,0.3480000000000003,0.24399999999999977,0.14424999999999955,0.29800000000000004,-0.04999999999999982,0.2506666666666666,-0.35033333333333294,0.5646666666666667,1.2200000000000002,-0.15566666666666595,-0.749333333333333,-0.7616666666666667,3.9756666666666667,2021
55.0,V,55,Seven Wells (North / South),2.4505,1.891,1.593,1.3360000000000003,1.253333333333333,1.2720000000000002,0.7993333333333332,0.601,0.19533333333333314,0.04533333333333278,-0.8153333333333341,0.43599999999999994,6.8968333333333325,2021
57.0,V,57,Sowcarpet,0.7907499999999992,2.05525,1.5675,1.3823333333333334,1.286666666666667,0.9933333333333332,0.4770000000000003,0.014333333333333087,-0.027333333333332988,-0.15866666666666607,-0.9786666666666664,-0.30133333333333345,6.55725,2021
59.0,V,59,Edapalayam / Nehru Nagar,1.3665000000000003,0.9977499999999999,0.7750000000000004,0.8120000000000003,0.6466666666666674,0.8486666666666673,0.1893333333333338,0.05000000000000071,-0.12333333333333307,-0.033333333333333215,-0.8020000000000005,-0.6473333333333331,7.392166666666668,2021
61.0,V,61,Egmore / Pudupet,7.3607499999999995,6.221,5.354999999999999,4.609333333333334,4.276666666666667,3.8499999999999996,3.1716666666666686,2.740666666666666,5.673333333333333,2.1800000000000015,0.04333333333333389,-1.0326666666666666,13.181166666666664,2021
64.0,VI,64,Kolathur,-0.11650000000000005,-0.18074999999999997,-0.21750000000000025,-0.2400000000000002,-0.16000000000000014,0.641,-0.1453333333333331,-0.6683333333333334,0.0033333333333334103,-0.4633333333333334,-0.4693333333333333,-0.08733333333333348,1.3991666666666667,2021
66.0,VI,66,Agaram (North),1.2040000000000002,1.2454999999999998,1.3917499999999996,1.7666666666666666,1.893333333333333,2.567333333333333,1.1640000000000001,2.0429999999999997,0.6659999999999999,-0.10333333333333328,-0.3333333333333333,-0.609,3.738583333333333,2021
73.0,VI,73,Pulianthope,2.8579999999999997,2.51825,1.8912499999999994,1.197000000000001,2.5199999999999996,1.5809999999999995,1.259333333333334,-3.608666666666668,1.2283333333333335,1.3066666666666666,-1.738666666666667,-0.1609999999999996,9.940666666666667,2021
75.0,VI,75,Kosappet,7.4885,6.66475,6.04875,4.527999999999999,4.2233333333333345,6.1530000000000005,3.756666666666666,5.508666666666667,3.552666666666667,3.286666666666667,-1.0599999999999996,1.0306666666666668,11.816583333333334,2021
76.0,VI,76,Pattalam SC (G),0.034999999999998366,-0.23000000000000043,-0.11666666666666714,-0.07000000000000028,-0.016666666666667496,-0.7033333333333331,-2.5,-1.9799999999999986,-2.416666666666666,-3.139999999999999,-5.359999999999999,-4.3580000000000005,11.969999999999999,2021
77.0,VI,77,Dr. Besant Nagar/ Thattankulam,4.201499999999999,3.308,2.17,1.7223333333333333,1.5666666666666664,1.9943333333333317,0.0773333333333337,-0.09233333333333427,0.9336666666666655,0.522333333333334,-1.0413333333333332,0.9153333333333338,10.115166666666665,2021
78.0,VI,78,Choolai,0.947000000000001,0.9387499999999989,0.379999999999999,0.9673333333333343,0.18666666666666742,0.9733333333333345,0.16066666666666585,0.0643333333333338,-0.22066666666666634,-0.4103333333333339,-1.9266666666666659,-0.31333333333333346,8.699250000000001,2021
79.0,VII,79,Banu Nagar,0.6139999999999999,1.20575,0.3674999999999997,0.11466666666666647,0.7233333333333345,2.604000000000001,0.6219999999999999,0.8276666666666674,0.7096666666666671,1.2493333333333325,,-0.996666666666667,10.402727272727272,2021
80.0,VII,80,Athimulam Nagar,1.8267499999999997,1.65625,0.5289999999999999,0.19099999999999895,0.7533333333333339,1.7829999999999995,0.22266666666666524,0.1620000000000008,0.027333333333332988,0.5690000000000008,-2.4120000000000004,0.577,9.213583333333332,2021
81.0,VII,86,Vijayalakshmipuram,7.255,6.94025,7.753,6.74,7.826666666666666,9.077333333333334,5.359333333333332,-2.294999999999998,8.166333333333334,7.6913333333333345,0.5453333333333337,-1.3066666666666666,15.760666666666667,2021
82.0,VII,82,Kallikuppam,0.4407500000000004,0.7912499999999998,-0.0807500000000001,0.013000000000001677,0.3766666666666669,2.0666666666666664,-0.944,9.216666666666667,-1.6629999999999994,-1.3023333333333333,-2.461333333333333,0.6713333333333336,7.737500000000001,2021
83.0,VII,83,Puthagaram,0.10175000000000001,0.28825,0.32625000000000015,0.6283333333333334,0.6633333333333332,1.0723333333333334,1.069,2.764333333333333,0.4866666666666667,0.23333333333333334,-0.16333333333333339,-1.7643333333333335,1.3964166666666669,2021
84.0,VII,84,Korattur,0.25124999999999975,0.35749999999999993,0.5215000000000001,0.4870000000000001,0.6266666666666665,1.0003333333333337,0.6760000000000002,-0.7389999999999999,0.2570000000000001,0.3683333333333332,0.10550000000000015,0.42966666666666686,2.8744166666666673,2021
85.0,VII,85,Menambedu,-0.4190000000000005,-0.30325000000000024,-0.28974999999999973,0.09266666666666801,0.8033333333333328,1.8516666666666666,0.8543333333333347,-5.222333333333333,0.7693333333333339,-1.5450000000000008,-2.717333333333334,0.615333333333334,7.861250000000001,2021
86.0,VII,86,Ayyappakkam,0.1459999999999999,-0.10924999999999985,-0.23575000000000035,-0.5086666666666666,-0.45999999999999996,-0.37333333333333396,-0.5299999999999994,2.894000000000001,-0.48900000000000077,-0.503333333333333,-1.7493333333333334,-0.3553333333333333,4.645833333333334,2021
88.0,VII,88,Villivakkam / Anna Nagar West,0.29600000000000026,0.10200000000000031,0.43350000000000044,0.7199999999999998,0.5466666666666669,1.2233333333333327,0.40633333333333255,-1.7986666666666657,0.15266666666666762,0.12199999999999989,-0.6253333333333329,0.36366666666666614,6.6148333333333325,2021
91.0,VII,91,Nolambur (Part) / Mugappair Eri Scheme,0.023000000000001464,-0.02450000000000152,0.1869999999999994,0.25399999999999956,0.09333333333333371,0.7373333333333321,0.5139999999999993,-3.2653333333333334,0.799666666666667,0.7383333333333333,-0.578666666666666,-0.20333333333333314,8.451416666666665,2021
94.0,VIII,94,Villivakkam North,-0.3305,-0.34425000000000017,-0.8952499999999999,-0.7976666666666667,0.10666666666666647,1.603333333333333,-0.043333333333333446,-1.0206666666666666,-0.5086666666666666,-0.4119999999999997,-0.534,-0.268,2.323,2021
95.0,VIII,95,Vasantham Colony,-0.5962499999999995,-0.42050000000000054,-0.2504999999999997,0.35933333333333284,-0.21999999999999975,0.4666666666666668,-0.6379999999999999,-2.418,-0.5533333333333337,-0.533666666666667,-0.5286666666666666,0.4770000000000003,5.0655833333333335,2021
96.0,VIII,96,Viduthalai Gurusamy Nagar South,6.909750000000001,6.5634999999999994,6.20025,4.838333333333333,4.773333333333333,5.003333333333334,4.971333333333332,-0.6200000000000001,4.871333333333333,4.453333333333333,0.17999999999999972,0.895666666666667,10.855833333333331,2021
98.0,VIII,98,Pannerselvam Nagar,2.3354999999999997,1.8635000000000002,1.7074999999999996,1.021,0.9966666666666666,1.2450000000000006,1.2163333333333335,1.286666666666667,1.0356666666666663,1.008,,-0.7879999999999999,4.152272727272727,2021
99.0,VIII,99,Villivakkam South,0.4164999999999992,-0.1900000000000004,-0.21950000000000003,0.1436666666666664,-0.5966666666666676,0.11333333333333329,-0.5636666666666672,-0.9446666666666665,-0.5213333333333328,-0.2573333333333334,-0.8560000000000003,0.4610000000000003,7.186333333333334,2021
100.0,VIII,100,Anna Nagar (West),0.14524999999999988,0.040000000000000036,-0.07349999999999923,0.37700000000000067,-0.07333333333333414,1.124666666666668,-0.05466666666666775,0.17466666666666697,-0.45699999999999985,-0.5513333333333348,-1.7666666666666662,-0.3743333333333334,7.31075,2021
101.0,VIII,101,Anna Nagar (Central),0.18149999999999977,0.1795,0.2625000000000002,0.05999999999999961,0.0033333333333334103,0.52,-1.6640000000000001,3.066,-0.01566666666666716,-0.1543333333333332,-0.3620000000000001,0.0043333333333333,3.327916666666667,2021
104.0,VIII,104,Purasawalkam,5.56,5.390499999999999,5.348249999999999,4.957,4.8999999999999995,4.9976666666666665,4.947,2.187666666666667,3.8793333333333324,2.6735000000000007,-0.8713333333333328,1.090666666666667,9.806916666666664,2021
105.0,VIII,105,Aminjikarai West,0.44225000000000003,-0.10575000000000045,0.41249999999999964,0.604333333333333,0.5966666666666658,1.509666666666667,0.5440000000000005,1.0760000000000005,0.4633333333333338,0.20800000000000018,-1.2399999999999998,-0.020333333333333314,4.868416666666667,2021
107.0,VIII,107,Chetpet / Kilpauk South,5.48875,5.1365,4.92975,3.9313333333333347,3.7766666666666673,3.7686666666666664,4.871,-2.165333333333333,3.331333333333334,3.0666666666666664,1.150666666666667,1.4370000000000003,10.02275,2021
108.0,VIII,108,Aminjikarai Central,-1.0027500000000003,-0.47425000000000006,-0.46625000000000005,-1.038333333333333,-0.96,-0.9470000000000001,-1.7636666666666665,0.29200000000000026,-1.9076666666666666,-1.9493333333333331,-1.4666666666666668,-1.2913333333333337,1.8638333333333337,2021
110.0,IX,110,Nungambakkam,4.59775,3.7124999999999986,3.130000000000001,2.4956666666666667,2.16,1.2013333333333325,2.695333333333334,1.4376666666666669,1.1400000000000006,1.2329999999999988,-0.992,-0.42300000000000004,10.253250000000001,2021
111.0,IX,111,Thousand Lights,0.84375,0.8855000000000004,0.48600000000000065,-0.3946666666666676,-1.4866666666666664,0.22300000000000075,-1.7393333333333345,-0.7666666666666657,-0.9993333333333325,-0.7326666666666686,-1.8539999999999992,-0.9689999999999994,10.75266666666667,2021
112.0,IX,112,Vadapalani East,1.7242499999999996,1.2932499999999996,1.2824999999999998,1.7523333333333335,1.6100000000000003,0.8790000000000013,1.4940000000000007,3.0309999999999997,0.7700000000000005,1.008,-0.6893333333333329,-0.6110000000000002,7.426166666666667,2021
114.0,IX,114,Chepauk,2.4502500000000005,2.0387500000000003,1.6894999999999998,3.09,1.163333333333334,1.2963333333333331,-0.3556666666666679,7.0056666666666665,0.5419999999999998,0.32966666666666633,-1.738666666666667,0.015333333333333865,6.898499999999999,2021
115.0,IX,115,Amir mahal,4.3790000000000004,3.6390000000000002,3.260249999999999,2.628333333333334,2.419999999999999,2.4366666666666665,1.771,0.15733333333333377,1.7000000000000002,1.492,-1.6059999999999997,0.3576666666666668,7.874083333333334,2021
116.0,IX,116,Thiruvallikeni,3.33725,3.255000000000001,2.4609999999999994,2.461000000000001,2.2766666666666673,2.975666666666667,1.9489999999999998,2.4490000000000007,1.7266666666666675,1.3170000000000002,-0.7966666666666669,-0.6463333333333332,7.273083333333333,2021
117.0,IX,117,Sathiyamoorthi Nagar,0.0,-1.024,-1.2555000000000005,-1.1370000000000005,-1.7433333333333332,-1.5166666666666675,-0.9976666666666674,-0.6989999999999998,-1.030666666666666,-0.9096666666666673,-2.769333333333333,-1.4256666666666664,6.363,2021
118.0,IX,118,Teynampet,4.20775,2.821999999999999,2.1630000000000003,1.8379999999999992,1.2933333333333348,1.6753333333333327,0.8450000000000006,-0.9616666666666678,1.487,1.3130000000000006,-1.6059999999999999,1.2143333333333337,9.466,2021
121.0,IX,121,Vivekanandhapuram,1.6129999999999995,0.8660000000000001,0.8607499999999999,0.7170000000000001,0.52,1.0693333333333332,0.09199999999999964,3.833666666666667,0.30333333333333323,-0.5529999999999999,,0.09833333333333338,3.744454545454545,2021
122.0,IX,122,Alwarpet (South),0.3310000000000013,1.883000000000001,-0.46799999999999997,-0.5346666666666664,-1.1400000000000006,-0.995000000000001,-1.7189999999999994,-7.743666666666666,-0.6673333333333336,-0.456666666666667,-4.222666666666666,-0.8933333333333326,10.096833333333334,2021
123.0,IX,123,Bhemmannapet,0.9850000000000003,-0.3172499999999996,0.9587500000000002,1.307999999999999,0.10999999999999943,1.5163333333333329,-1.6079999999999997,4.108333333333334,0.6016666666666666,0.4370000000000003,-0.9146666666666667,-0.06199999999999939,7.288249999999999,2021
126.0,IX,126,Avvai Nagar North,0.37675000000000036,1.1475,0.29800000000000004,0.21699999999999964,0.11666666666666714,0.28933333333333344,1.505666666666667,-1.1430000000000007,0.14966666666666661,-0.0519999999999996,-0.6299999999999999,-0.054999999999999716,4.624333333333333,2021
127.0,X,127,Virugambakkam North,-3.013,-3.065249999999999,-2.66775,-2.376666666666667,-3.5900000000000016,-2.0743333333333336,-2.6976666666666684,-2.953333333333335,-3.0003333333333337,-2.8859999999999992,-5.2186666666666675,-2.1773333333333333,8.240583333333333,2021
128.0,X,128,Virugambakkam South,-0.5942499999999997,-0.5844999999999998,-0.25150000000000006,0.052999999999999936,0.16999999999999948,1.0340000000000003,0.2859999999999996,2.1363333333333334,0.1080000000000001,0.17233333333333345,-0.44733333333333336,-2.6006666666666662,2.745083333333333,2021
130.0,X,130,Vadapalani West,0.4507500000000002,0.17425000000000068,0.04349999999999987,0.31400000000000006,0.026666666666667282,0.44599999999999973,0.028666666666666174,-1.2746666666666662,0.21999999999999975,0.18300000000000072,-1.4253333333333333,0.569,4.513166666666667,2021
132.0,X,132,Ashok Nagar,-0.15850000000000009,-0.31925000000000026,0.18175000000000008,-0.4443333333333337,-0.6333333333333337,1.1293333333333333,0.0900000000000003,0.6413333333333333,0.5946666666666669,0.2866666666666666,-0.7473333333333333,-0.12266666666666648,3.3031666666666673,2021
133.0,X,133,MGR Nagar,1.1667499999999995,0.6692499999999999,0.4372499999999997,0.3603333333333323,-0.0766666666666671,0.3519999999999994,0.4833333333333325,0.601,0.5309999999999997,0.42733333333333334,-1.2993333333333335,0.026000000000000245,5.3875,2021
134.0,X,134,Navalar Nedunchezian Nagar East,0.2497499999999997,0.1924999999999999,0.2497499999999997,-0.03266666666666662,-0.5899999999999999,0.8126666666666678,0.04333333333333389,0.40033333333333276,0.14000000000000012,-0.022333333333333538,-0.29333333333333345,-0.36933333333333307,3.798,2021
135.0,X,135,Kamarajar Nagar South / East,-0.37875000000000014,-0.49099999999999966,-0.7454999999999998,-0.8706666666666658,-1.3999999999999995,0.12300000000000022,-1.5500000000000003,0.23666666666666636,0.15666666666666673,-0.15166666666666684,,-0.3163333333333336,3.895,2021
136.0,X,136,Thiyagaraya Nagar,-1.0444999999999998,-1.6672499999999997,-1.8985000000000003,-1.5139999999999993,-2.3966666666666665,-0.2816666666666663,-1.4800000000000004,6.786000000000001,-0.6153333333333335,-0.9773333333333332,-1.5920000000000005,-0.20666666666666655,4.302166666666667,2021
138.0,X,138,Kalaignar Karunanidhi Nagar,-2.912000000000001,-3.3927499999999995,-0.3462499999999995,-11.503666666666666,-1.9533333333333331,1.178333333333331,0.8900000000000006,1.0500000000000007,1.011333333333333,1.7746666666666666,-2.9506666666666668,-2.878000000000001,11.827416666666664,2021
140.0,X,140,Kumaran Nagar North / South,-0.15174999999999983,-0.254,-0.4357500000000001,-0.34433333333333316,-0.6533333333333333,-0.16266666666666696,-0.303666666666667,2.5823333333333336,-0.06633333333333358,-0.22733333333333317,-1.1139999999999999,-0.47999999999999976,3.484833333333334,2021
141.0,X,141,VOC Nagar,0.68825,0.2270000000000003,-0.02149999999999963,-0.30233333333333334,-0.8800000000000008,-0.9496666666666673,1.5429999999999993,-0.740333333333334,-0.5909999999999993,-0.34233333333333427,-1.3280000000000003,-0.331666666666667,10.528083333333333,2021
142.0,X,142,Saidapet East,1.2314999999999996,0.8907500000000006,0.6935000000000002,0.3453333333333335,0.30666666666666664,-1.1933333333333325,-1.3190000000000017,0.3100000000000005,0.3806666666666665,0.3383333333333338,-0.7960000000000003,-0.11466666666666736,7.256833333333334,2021
143.0,XI,143,Nolambur,-0.059499999999999886,0.12700000000000022,0.040000000000000036,-0.053999999999999826,0.040000000000000036,0.41000000000000014,-1.0706666666666669,0.7749999999999999,1.0106666666666668,1.201,-0.5386666666666668,0.23699999999999988,2.9698333333333324,2021
144.0,XI,144,Mettukuppam,-1.0357499999999997,-1.2024999999999997,-1.3049999999999997,0.133,-0.06666666666666643,0.6006666666666671,0.7443333333333335,0.841333333333333,0.47866666666666635,0.32533333333333303,-1.0113333333333334,-0.05366666666666653,4.552833333333333,2021
145.0,XI,145,Nerkundram,0.48709090909090946,0.4024166666666664,0.8015833333333329,0.8596666666666666,0.7844444444444445,0.48911111111111083,0.3149999999999995,0.9870000000000001,0.694,-0.8633333333333333,-0.6858888888888888,0.878222222222222,3.4977499999999995,2021
146.0,XI,146,Nerkundram,-0.012909090909090537,-0.32758333333333356,-0.13841666666666663,-0.32033333333333314,-0.2055555555555557,0.22911111111111104,-0.025000000000000355,-3.263,1.0939999999999999,0.8266666666666671,0.2661111111111112,-0.3877777777777778,2.879916666666667,2021
148.0,XI,148,Nerkundram,-0.1829090909090909,-0.6975833333333337,-0.27841666666666676,-1.0703333333333331,-0.7555555555555555,-0.01088888888888917,-0.48500000000000076,0.4570000000000003,-3.156,-0.12333333333333307,-0.39688888888888874,0.04322222222222227,2.5139166666666664,2021
149.0,XI,149,Valasaravakkam,-0.3344999999999998,-0.3067500000000001,-0.14425,0.05750000000000011,0.0,0.25300000000000056,-0.3185000000000002,-0.04100000000000037,0.05149999999999988,-0.29000000000000004,-0.6488333333333334,-0.3205,2.9325000000000006,2021
151.0,XI,151,Porur,-0.5536249999999998,-0.5100000000000002,-0.26962499999999956,-0.7369999999999997,-0.7183333333333337,0.44099999999999984,0.3773333333333335,-0.44683333333333275,0.8033333333333328,0.7760000000000002,-1.3836666666666666,-0.8855000000000002,3.312333333333333,2021
154.0,XI,154,Ramapuram,0.36612500000000026,0.49262499999999987,0.5446249999999999,0.1578333333333335,0.36166666666666636,0.9801666666666664,0.5310000000000006,0.10483333333333311,0.9000000000000004,0.6605000000000008,-1.5475,-0.36149999999999993,3.76525,2021
155.0,XI,155,Ramapuram,0.47612500000000013,0.08262499999999973,-0.025374999999999925,0.4078333333333335,0.6316666666666659,0.1701666666666668,-0.12899999999999956,0.8948333333333331,0.3200000000000003,0.18050000000000033,-1.2645000000000002,-0.024499999999999966,3.64275,2021
156.0,XII,156,Mugalivakkam,-0.4413333333333327,-0.684000000000001,-0.2433333333333323,0.2853333333333339,0.043333333333333,3.3806666666666647,3.190666666666667,-3.910000000000001,3.5600000000000005,0.20500000000000007,-1.7474999999999987,-0.22550000000000026,12.816833333333333,2021
157.0,XII,157,Manapakkam,-0.31899999999999995,-0.22725000000000017,-0.10550000000000015,-0.018666666666667275,0.09999999999999964,1.2720000000000002,0.844333333333334,6.933666666666667,1.0266666666666664,1.3533333333333335,-0.8913333333333332,-0.20766666666666667,5.291499999999999,2021
158.0,XII,158,Nandambakkam,-0.35950000000000015,0.07399999999999984,0.7610000000000001,-0.3786666666666676,-0.14333333333333265,0.27833333333333243,-0.5903333333333336,0.20099999999999962,0.7130000000000001,0.05233333333333334,-0.6533333333333333,0.11000000000000032,5.536083333333334,2021
159.0,XII,159,Meenampakkam,-0.14900000000000002,-0.34825000000000017,-0.28400000000000025,0.1509999999999998,-0.10999999999999943,0.36966666666666637,-1.193666666666667,-0.07533333333333303,0.1499999999999999,-0.24433333333333307,-0.6133333333333333,0.06433333333333335,3.7418333333333336,2021
